station,chunk_id,start_ts,end_ts,status,transcript_id,asr_duration_ms,transcript
wbap-am-820,76533,1782159244.0887713,1782159334.0887713,done,26370,9333,"like a online backlash, overblown hate crime claims in East Texas, just something. Even if it's just like you trying to water it down or soften it or apologize for it or do the pounce, you know, template that y'all like to do, just something. Please, please just stop ignoring when black people are beating the snot out of little white girls for racism. Can we do that? You're a bad person if you do. And we all see it. 800-288-9227, 800-288-9227. Coming up next though, you're gonna hear about some stories they did report over the weekend. Black people are just getting shot all over the place, but race doesn't come up. It's the weirdest thing. I'm James Parker on Newstalk 820, 93.3 FM, WBAP. DallasExpress.com, exclusive local, state and national stories. DallasExpress.com, an independent new media outlet that embraces free speech. Truth is their guiding principle, accurate, fair, and not out of context. DallasExpress.com, now partnering with Newstalk 820 and 93.3 FM, WBAP. Look for our Listen Live buttons on DallasExpress.com and their free mobile app. Hey, Texas homeowners. Your roof probably got busted up in this last round of storms. And there's a couple things you're worried about. Number one, I don't have the money to get it fixed."
klif-am-570,76531,1782159229.0612338,1782159319.0612338,done,26369,9548,"Why? The worst part of this story is really nothing to do with Plattner. It has more to do with the Democratic Party that has embraced him. I thought in the beginning, once he won that nomination, I kind of assumed that mainstream Democrats would start going after him and attacking him and begging him to get out and saying he can't win and urging Janet Mills to take his place. I don't think that's happening at all. I think they're afraid of this guy. You know, then you got six-gendered Tellurico, you know, advocating for abortions for men in the trans community. I didn't know that men could have biological children and need an abortion, but apparently they can. Or God is non-binary or we need a giant welcome mat at the southern border and every other dumb position he's taken in his campaign. But anyway, so now you got, you know, six-gender Tellurico. God is non-binary Tellurico. You got El-Sayed out there with Hassan Piker, who says America deserved 9-11. And you don't have any mainstream Democrat, but for one, and his name is John Fetterman, that'll even dare to take these people on. It's pretty, pretty remarkable in so many different ways. So very little criticism, very little. It's it's kind of shocking, to be honest. You would think that, you know, this is what makes this midterm election. These are uncharted waters. I know that the party in power usually historically."
wbap-am-820,76525,1782159161.0881772,1782159251.0881772,done,26363,8967,thing. Damn Jason didn't doesn't this kind of take you off? It's irritating uh I'm a police officer in the metroplex so uh I deal with some things I have been called a racist more times than I can count because I'm a white male uh but you know I ignore most of it because I know it's not true and if we let everything that we get told bother us it would uh we would have a short career that's for sure. Well Jason one thing I find so frustrating about this is it hasn't been mentioned in the media and you're like you're the first person I've heard talk about this. I go look at my phone it's all half of my friends are talking about a lot of the people I follow and thank you very much for filling in those details it's super crucial right there round of applause for Jason and Haltom City. But this is what takes me off about the the Dallas Morning News or any of the stations not reporting on this I know you know about this I know you see it I know you're seeing you know like because like Alex Jones and some other like eighth tier podcasters are already talking we're talking about it all day yesterday I know y'all know about this story you're absolutely racist cowards if you don't report on it by tomorrow 800-288-9227 800-288-9227 look I'll at this point I'll even take like a online backlash overblown hate crime claims in east Texas just something even if it's
klif-am-570,76523,1782159146.060757,1782159236.060757,done,26361,9075,"you know, and he's attacking the girl, you know, that obviously if she's putting that on social media in some way or posting something about it, you know, must be distraught, must not be doing well. And his answer is, you know, to attack the girl. Never mind blaming, you know, victims of sexual assault and rape. Never mind saying that people in Maine are dumb and stupid and racist. So he's basically asking people in Maine that he thinks there's a racist and stupid to vote for him. The only thing stupid is if they did vote for him. But anyway, it turns out, and this was in The Daily Wire, that would be Senator Plattner is not exactly a fan of the Virgin Mary. And he apparently referred to the Virgin Mary. And please, if you're Catholic, if you're, you know, if you have a devotion to the Virgin Mary, we are very I find it despicable that anyone would ever attack, you know, the mother of Jesus this way. He referred to her as a skank. Add that to the list of great comments by this moron. Now, 20 percent of the main electorate happens to be Catholic. I hope they're paying attention. And Plattner referred to Jesus as a zombie. The Virgin Mary as a skank. And why? The worst part of this story is really nothing to do with Plattner. It has more to do with the Democratic Party that is."
wbap-am-820,76517,1782159078.087613,1782159168.087613,done,26355,7365,to that sort of thing just going out and having fun and not used to having to deal with you know hatred and violence to that. Jason is there any insight on why they targeted Sammy? As you said earlier and what my daughter has told us is that they were looking for a small black girl. But how do y'all know that did they say that out loud because that seems to be a weird thing to say when you're beating someone up. So my understanding is that was on some sort of social media shortly thereafter and even possibly prior to. Okay. They were basically out hunting like they were out like hunting. Yeah so did did your daughter hear them say free Carmelo? She 100% heard them say that. Also Jason since you're adjacent to this case have you seen any media reporting on this? You are the first one I heard and you know immediately called my wife she doesn't listen to talk radio and told her I said hey this is actually gaining some ground here which shocked me because one you know it's a black and white crime and that's not newsworthy and you know which is is very sad any any hate hate crime against anybody is a is a sad thing. Damn Jason didn't doesn't this kind of take you off? It's irritating.
klif-am-570,76515,1782159063.060227,1782159153.060227,done,26353,10169,"You know, I wasn't at my best. It's like I'd say I'm like 93 percent today. I'm feeling a lot better. Not that it felt bad. It didn't feel bad at all, but just is what it is. Anyway, glad you're with us. Hope you all had a great, great weekend. You know, just for kicks and giggles before we get going to serious issues. This is kind of hard to take. And I'm so sick of it on the one hand, however. And we'll have Doug shown on later to talk about how radicalized his party is and how there are no mainstream Democrats left, with the exception of John Fetterman. But, you know, Graham Plattner has been promising everybody day in and day out that this is all going away. By the way, if he's not out by Friday on his own, they are locked into Graham Plattner. I don't think this guy's getting out. So this broke on the daily wire. We have more to add to the Graham Plattner disgusting behavior and lowlife comment file. Remember, last week it came out apparently on these these websites. He goes to websites that attract younger people. That's where do you know the website that is where where he's in that towel and looking stupid? I don't. You know, all right, whatever. So anyway, this last week, there was a girl that had mentioned a teenage girl is talking about suicide. You know, and he's attacking the girl. You know that, obviously, if she's putting that on social media, it's in some way."
wbap-am-820,76509,1782158995.0870886,1782159085.0870886,done,26347,7690,"I don't know. I'll try and find more info on that as it comes out, but it has been just a really bizarre day Jason and Haltom City, you're on new stock a 20 and 93 3 fmw BAP Okay, so what do I not know what have I not said on the radio so far you're you're a perfect guy to talk To right now Jason You pretty much have nailed most of what I know I haven't personally Talked to Sammy. Sammy has spent many hours in my house my daughter and her met in college And they're good friends and they're both of legal drinking age and illegal going to the bar age and things like that. I Know my daughter She is extremely shook up. You know, they were she's very lucky She wasn't assaulted as well. She was trying to pull them off of Sammy and thankfully some Very kind men showed up at the same very quickly and he'll get that separated but they you know, they were asking my daughter if she wanted some to you know, and that sort of thing, but Sammy did get injured pretty bad and they're both Scarred mentally for that. They're both, you know small-town girls not used to that sort of thing Just going out and having fun and not used to having to deal with you know, hatred and violence to that"
klif-am-570,76508,1782158980.059753,1782159070.059753,done,26345,11003,"Chords checked, it is the coolest thing ever. I did, I actually did it every year. Wow, so when I went finally the first time a couple years ago, the guy asked me how long I've been on radio and TV, and I go, oh, 35 years, whatever. He starts screaming at me. You've never had your vocal cords checked, and I'm like, no, I never had a problem with them. Now, I've lost my voice two or 300 times in my career, especially when I'm on the road and I'm talking a lot and doing speeches and book signings and radio and TV and, you know, freedom concerts and everything we're doing. And so he puts this thing down your throat. It doesn't hurt at all. And then you make like a series of noises. Ooh, ooh, ooh, ooh, ooh, ooh. I'm sure you've been through that, right? I have. And so the guy does it and then shows the video back to me. And I said, how's it look, doc? And he goes, they're in perfect condition. I'm like, see, I told you I didn't have to go. Pork member of my buddy Keith, he yelled at his son so loudly once. He got so pissed off. He ended up getting a polyp on one of his vocal cords. So he just said I had a bad sinus infection that whenever I get sick, it goes right to my throat. How many years have you known me with laryngitis? It's so funny that all of a sudden people notice that, you know, I wasn't at my best. I'd say I'm like 93% today. I'm feeling a lot better. Not that it felt."
wbap-am-820,76501,1782158912.0864165,1782159002.0864165,done,26340,11501,"the smallest white girl they could find. And they didn't just hurt her feelings. I mean, you should see the pictures online. She's all busted up, got a black eye. She's got a cut above her eye. They split open the back of her head so bad that she had to get staples in her skull. So I'm just wondering, are we gonna get some media reporting on this one? Also, there's another terrible story that's happening right now in Montreal. They had what looks to be a terrorist shooting. Not sure. What the motive of the gunman is, but there's a bunch of people who are already throwing up their cell phone video of what happened in Montreal just about an hour ago. And there is someone in camo who starts shooting, hits one cop. The other cop is a female. She ducks behind this pole or this little planter that's next to a pole. And it's terrible because, obviously, she's had an adrenaline dump. There's a live shooter situation. There's gunfire going off in the distance. Some guy runs around the pole and kinda startles her, and she just shoots a guy. He's an innocent bystander. Oh, my God, they're shooting. Let me go hide behind this pole next to this cop where I am safe, and she just kills him. She got startled and shot. I don't know if she thought he was a shooter or she didn't even think. She was just like, ah, bang. And so one cop is dead. That innocent bystander's dead. I think the gunman has been taken care of, but I don't know. I'll try and find more info on that as it comes out, but it has been just a really bizarre day. Jason in Haltom City."
klif-am-570,76500,1782158897.059207,1782158987.059207,done,26337,8901,"policy but we don't gotta have it at the back end of an ar-15 from somebody who barely got any training. Abolish ICE, free Palestine and tax the motherf***ing rich! Freedom is back in style. Welcome to the revolution. Yeah we're coming to your city. Gonna play our guitars and sing you a country song. The new Sean Hannity Show. More behind the scenes information on breaking news and more bold inspired solutions for America. Alright thank you Scott Shannon. Thanks to all of you for being with us. Write down our toll free telephone number. You want to be a part of the program? It is 800-941 Sean if you want to join us. Linda don't I sound better today? Aren't you excited to hear my voice back? I am and I think America is excited that you're not dying of a stroke so that's wonderful. By the way you want to laugh so I actually went to a doctor and what he said is I had a bad sinus infection which led to laryngitis and I didn't want to take this crappy medicine called prednisone and so he just said just write it out don't worry about it Did you ever get, you were a singer, did you ever get your vocal chords checked? It is the coolest thing ever. I did I actually did it every year."
wbap-am-820,76495,1782158829.0857935,1782158919.0857935,done,26336,10814,"WBAP salutes Westlake, that's Westlake. Go to WBAP.com slash secret contest or our free mobile app for your chance to win a seven night Alaskan cruise. Play as many times as you want. It's for special WBAP listeners just like you. Well, the media's put on notice about a hate crime in Texas. I'm James Parker, News Talk 820, 93.3 FM, WBAP. I know, good to see you too. But over the weekend, I'm not the only person that's making note of this. The media will go out and they will be so compelled to talk about interracial violence, especially if it's a white person hurting a black person. And then in some cases, more like the Carmelo Anthony case where the evil white person managed to run chest first into a black kid's knife, they're still gonna defend the black kid. And so the pattern is undeniable. They don't have a double standard when it comes to racism they are now explicitly anti-white. And in the story we're dealing with over the weekend, there was some media reporting in a couple of TV stations and newspapers and whatnot about a state rep's Facebook post about Juneteenth. So, oh yeah, racial insensitivity. That's newsworthy, right? Well, there's also the story of Sammie Lee in Longview, Texas, who was attacked after she left the bar on Saturday night by some women who were yelling free Carmelo and saying they were targeting the smallest white girl they could find. And they didn't just hurt her feelings. I mean, you should see the pictures online. She's all."
klif-am-570,76494,1782158814.058424,1782158904.058424,done,26335,6190,up any longer from loop 12 led better again griffin shut down both north and southbound between canton and young street because of fifa international broadcast center location there with klif right now traffic i'm john wolf your 570 klif forecast today partly sunny with scattered showers and thunderstorms high near 93 real feel about 103 tonight partly cloudy with isolated showers and thunderstorms low around 78 tomorrow mostly cloudy with isolated showers and thunderstorms then gradually becoming sunny high near 96 that heat index will make it feel like 103 your next update with fox news is in 30 minutes breaking news 24 7 available at klif.com and on our free mobile app 570 am and 96 3 fm hd 2 klif play our guitars if you were a mainer would you pull the where would you pull the lever but i'm not a mainer i'm a new yorker all deportation is wrong is that something you still believe that phrase yes i still believe that all deportations are wrong we can have enforced immigration policy but we don't gotta have it at the back end of an ar-15 from somebody who barely got any training abolish i ain't
wbap-am-820,76491,1782158746.0851665,1782158836.0851665,done,26330,8673,"The question my party is asking now is whether I am best placed to lead us into the next general election. Said to take over by all accounts, Andy Burnham, the one-time popular mayor of Greater Manchester, the second biggest city in the UK. Starmer's tenure has been plagued by a lagging economy and fallout from the appointment of a former associate of Jeffrey Epstein. Your Money News brought to you by networthradio.com. The toughest part of your next job interview might be figuring out whether you're talking to a human. Hiring platform greenhouse reports more job seekers are encountering AI-driven interviews during their job search. Job seekers say those interviews are taking place through phone calls, text messages, even video chats featuring computer-generated avatars. Therese Crowley, Fox News. Checking closing numbers on Wall Street, the Dow finished up 148 points to 51713. NASDAQ down by 351 to 26,167, S&P 500 also off by 28 to 7,473. Keep connected, DFW, for the latest on the situation in the Middle East. For updates anytime, go to WBAP.com or our free mobile app on your home. For WBAP's morning news, weekdays 5 until 9, news talk 820 and 93.3 FM, WBAP. I'm Mike Traina. WBAP salutes Westlake. That's Westlake. Go to WBAP.com slash secret contest or our free..."
klif-am-570,76489,1782158731.0579624,1782158821.0579624,done,26328,7119,"year old coach takeover in Dallas where Hall of Famer Jason Kidd, who coached the Mavericks the last five seasons, decided mutually with the team to move on. Now it'll be Dusty May's turn to coach NBA Rookie of the Year Cooper Flagg. May coached the Wolverines for two seasons, 64-13 record. Also coached Florida Atlantic to the 2023 Final Four. Jared Mack's Fox News. New evidence being released from the Carmelo Anthony trial, including the 9-1-1 calls. A jury found Anthony guilty of first degree murder and sentenced him to 35 years in prison. Argentina and Austria are playing at Dallas Stadium in Arlington in the third of nine World Cup games in the Metroplex. These Argentinians say DFW has been very welcoming so far. Argentina held a rally with thousands of people yesterday at Clyde Warren Park. 570 KLIF traffic. Good news in downtown Dallas, 35E northbound before Beckley that accident has been moved to the right lane to the right shoulder and no big backup any longer. Not even really a small backup any longer from Loop 12 led better. Again, Griffin shut down both north and southbound between Canton and Yonge Street."
wbap-am-820,76484,1782158663.084481,1782158753.084481,done,26323,10990,"Analyzing terms of a deal that would have the 49-year-old coach take over in Dallas where Hall of Famer Jason Kidd, who coached the Mavericks the last five seasons, decided mutually with the team to move on. Now it'll be Dusty May's turn to coach NBA Rookie of the Year Cooper Flag. May coached the Wolverines for two seasons, 64-13 record. Also coached Florida Atlantic to the 2023 Final Four. Jared Max, Fox News. And at Dallas Stadium in Arlington, Lionel Messi has broken the all-time World Cup scoring record with his 17th and 18th goals for Argentina today, who won over Austria 2-0. Vice President J.D. Vance is returning to the U.S. following a high-level negotiation with Iranian officials in Switzerland. The Vice President has touted several breakthroughs, including a commitment from Tehran to permit International Atomic Energy Agency inspectors to return to their nuclear facilities. Whether good faith or bad faith, you can't trust anybody's words. You have to trust what they actually do. Putting in the inspectors is a big deal, but again, we're going to see what they actually let the inspectors do once they're in the country. That's going to continually be a part of our negotiations. Meanwhile, officials have also reported progress in establishing mechanisms to ensure the Strait of Hormuz remains open. U.K. Prime Minister Keir Starmer announcing his resignation. Greg Palcott has more from London. He broke the news that he was stepping down as Prime Minister and Labour Party leader outside of Number 10 Downing Street. It was emotional, and being the lawyer that he is, diplomatic. The question my party is asking now is whether I am best placed to lead us into the next General Assembly."
klif-am-570,76481,1782158648.0572708,1782158738.0572708,done,26320,6687,"That's why LifeLock monitors hundreds of millions of data points a second for threats to your identity, which is way more than anyone can do on their own. If we find anything suspicious, like new loans or changes to your financial accounts, we alert you right away, all through text, phone, email, or the LifeLock app. Get the alerts that could make all the difference. Save up to 30% with promo code news at lifelock.com. Terms apply. That's why LifeLock monitors hundreds of millions of data points a second for threats to your identity, which is way more than anyone can do on their own. If we find anything suspicious, like new loans or changes to your identity, we alert you right away, all through text, phone, email, or the LifeLock app. That's why LifeLock monitors hundreds of millions of data points a second for threats to your identity, which is way more than anyone can do on their own. If we find anything suspicious, like new loans or changes to your identity, we alert you right away, all through text, phone, email, or the LifeLock app."
wbap-am-820,76476,1782158580.0839155,1782158670.0839155,done,26315,7309,"Accidents still working in South Dallas northbound I-35E. This is just before South Beckley Avenue. It's on the right shoulder. Traffic, though, is slowing through the accident scene with WVAP first traffic and weather on the ones I'm Dave Allen. Your forecast from the WVAP on time experts 24-7 Weather Center. Plenty hot and humid the rest of the week and well we could have a few pop-up storms tonight and Tuesday. Any storm that develops could be strong and gusty. Much more dry hours, hot humid hours than any rainy ones. Sunshine, low 90s rest of the day, heat indices to 104. A few scattered storms late tonight, one or two could be strong, lows in the upper 70s. Staples easy deal days are here. Score up to 50% off more than 1,000 products in store and online. Don't miss your chance to save on tech chairs, custom print, school supplies and more. It all ends July 4th. Staples, that was easy. 4WVAP news. I'm meteorologist Mark Thibodeau at The Weather Channel. It's 91 degrees in Dallas and 92 in Fort Worth news brought to you by Mullen & Mullen Injury Law Firm. Michigan's dusty..."
klif-am-570,76474,1782158565.0566702,1782158655.0566702,done,26313,8573,"Investigators tell Fox the alleged plan was to use drones with explosives to hit buildings near the event, which would force a mass evacuation and steer crowds towards a pre-staged sniper team. A second wave suspected of planning to storm the White House gate. In addition to the Missouri and Nebraska suspects, the others in custody are from Ohio and California. Just getting word federal prosecutors are appealing a federal appeals court decision that dismissed a federal indictment against Kilmar Abrego Garcia in Tennessee after he had challenged his controversial deportation to his native El Salvador. A mixed finish on Wall Street, the Dow up 147 points at the Bell, but the NASDAQ and the S&P finish in the red. America is listening to Fox News. Feeling uncertain by life's challenges? Discover timeless truth and encouragement with InTouch Ministries, guiding you every step of the way. InTouch.org, you'll discover encouragement that lasts. With powerful sermons from Dr. Charles Stanley, daily devotionals, and resources designed to strengthen your faith, you'll find hope and wisdom for every season of your life. Don't wait. Visit InTouch.org today and let God's word inspire your journey. That's InTouch.org. Lots of places can expose you to identity theft. Oh, no. That's why LifeLock monitors hundreds of millions of data points a second for threats to your identity, which is way more."
wbap-am-820,76460,1782158414.0827568,1782158504.0827568,done,26306,13698,"Start your day with the morning jolt of Drake C. Toll. You've never been a football coach before, so you're not allowed to talk about this. No, I can have burnt mozzarella sticks and say the chef's not working. Bold takes and breaking news. And now to do that with Westwood One, the Oxford University of names in sports media. So buckle up. It will be like nothing you've heard before in the best way possible, and it represents you, the listener. Westwood One Sports Talk, your home for Drake C. Toll. Follow and listen on your favorite platform. Looking for your next favorite local spot at sweetdeals.com. We're all about supporting local businesses. Discover amazing deals on the best shops, restaurants and services in your area. Shopping local not only helps your community."
klif-am-570,76458,1782158399.0556352,1782158489.0556352,done,26305,12405,"Black and Abdallah. Top 10. Here we go. Shots fired. That's what we do. We rank quarterbacks. Shots fired. A very special edition of Black and Abdallah. Might be the last. Westwood One Sports Talk. Your home for Black and Abdallah. Follow and listen on your favorite platform. Music. Music. Music. Make a splash this summer with the summer vacay payday. Five winners will each score $1,000 to soak up a weekend getaway or a stellar staycation. Head to our website to enter this national contest for your chance to give your summer a serious glow up with $1,000 in the summer vacay."
wbap-am-820,76452,1782158331.0823104,1782158421.0823104,done,26302,9842,"Average doesn't grow your business. SmartStrategy does. At Cumulus Digital, our campaigns outperform industry benchmarks by more than 25% because we go beyond clicks and impressions, showing you exactly who saw your ad by name and address. We build solutions that fit more than 4,000 businesses that partner with us every month. Let's build one for you. You're not average, and your marketing results shouldn't be either. Visit CumulusDigital.com today. Learn more at CumulusDigital.com www. CumulusDigital.com"
wbap-am-820,76444,1782158248.081704,1782158338.081704,done,26298,13053,"Abbed in the heart for lightly pushing someone on their left arm. They're going to run out and defend the guy who murdered you. Of course also I have to tell my boys if you go missing, no one's going to come looking for you. We only look for women. I don't know why that is. Don't get mad at me. Just calling balls and strikes 800-288-9227 800-288-9227 More on the scumbag media selective reporting coming up on The James Show. News talk at 20 93 3 FM WBAP. Get ready for the rush with Max Crosby. If it was going to happen, why not this year? All Pro defensive end Max Crosby takes you beyond the field with exclusive insights. I love."
wbap-am-820,76436,1782158165.0811899,1782158255.0811899,done,26294,25161,"Racism go unpunished. Shot, he scores! A five to one win at the American Airlines Center was a good night for the Stars, but a shocking one for fan Courtney Ripley. Just disgusted overall, like, that's not something that I want to see when I go. By the way, after they did this report a week later, they finally tracked the guys down, doxxed them, got them banned from the American Airlines Center and never interviewed them or got their side of the story and then they reported on it again, multiple reports. Noon and night, the American Airlines Center has just banned one fan from entering the arena indefinitely after making a hateful gesture. Oh yeah, see? Make a hateful gesture five months ago, it's news repeatedly in prime time, what, five months later? Here we have an actual, someone has been harmed by racism Do we even know if a black person or a minority saw those racial gestures? No one would have seen those racial gestures, even if they are racial gestures, had not been for the constant reporting of them five months later. But when we talk about how, you know, black parents have to have a, have to have a talk with their kids that white parents don't have to have. Yeah, well, we have to have the talk too. Hey, if you go out there and you get stomped by a group of people who are not gonna fit the narrative, it could be people of color, it could be black, it could be Hispanic, God only knows, the media is not gonna care about you. In fact, if you get stabbed in the heart for lightly pushing someone on their left arm, they're gonna run out and defend the guy who murdered you."
klif-am-570,76434,1782158150.0539107,1782158240.0539107,done,26293,20790,"Pull it away, he can. But the reality, of course, remember, is that Iran was selling its oil under sanctions anyway. Sanctions are no sanctions. Iran sells its oil. You know where it's been selling it? China. 90% of all of its oil exports go to China. What happens now? Well, that's not gonna happen anymore. China can't buy 90% of Iran's oil if Iran's oil can be sold freely on the international market. It can't. This hamstrings China. It's a major source of energy that they don't have unfettered access to anymore. Now they've got to compete on the open market for it. It also has the effect of bringing down global oil prices because now more oil is available on the international market. You see, it's a simple supply and demand equation. Clearly, the administration is gonna watch this closely, whether or not this continues to be a good idea. But right now, they've got the oil flowing. And in fact, with the oil flowing, forget Iran, just oil flowing through the Strait of Hormuz, Kevin Hassett, one of the top economic advisors to the president, was on CNBC today. And he said that we're getting a lot of oil flowing and that means the price is coming down. If you look at what the futures markets were saying all along from the beginning of this episode, that they pretty much got it right. And so right now, futures markets are saying we're headed down into the 70s sometime soon. People are reluctant to buy at the spot price because they think..."
wbap-am-820,76420,1782157999.0802498,1782158089.0802498,done,26287,21673,"did a eulogy for a klansman. You think that might come up every once in a while? You think that might be used against R.C.? I told you he's a racist. He did a eulogy for a klansman. Joe Biden did and you never complained about it. Barack Obama did and you never complained about it. Bill Clinton never complained about it. Did they switch parties? No. Some people did switch parties. About six people in Congress switched parties. But that's right on par with about how many people switch parties in the normal course of business anyway. People switch parties all the time. Usually because their district went from team red to team blue or team blue to team red and they're just trying to stay in office is all they wanna do. But no, there was no great switching of the parties. And it wasn't like the Democrats went from being the socialist party to the free market capitalist party. They were always the socialist party. They were always the party that saw you buy your racial identity first. It's just a more benevolent form of racism that's running your life right now. And boy, do they have you fooled. So that was all over the place. However, the story of a young lady named Sammy Lee in Longview. You know if the races were reversed this would be on CNN right now. This would be on MSNBC. This would be everywhere. You wouldn't be able to escape it. We would probably have rallies about it. There would probably be highways blocked. There would probably be an airport blocked or two. This might go national. This is the kind of stories they dream about. There's a mob of one race beating and stomping a five foot three little girl."
wbap-am-820,76412,1782157916.0795317,1782158006.0795317,done,26281,21418,the people aren't getting the message it's not gonna stop and what brings it to light today is some wild disparities in reporting that happened out in my neck of the woods and he's texted over the weekend number one there was on friday a state rep that made a post about juneteenth that was factually correct but it wasn't really controversial in my opinion and probably in most of the people i read you the the entire post in the last segment does anyone have a problem with what he just said is there anything inaccurate about what he said he basically just said you can thank the republican party for juneteenth he's right and then some guy called on the brakes like everybody knows the republicans democrats switched parties in the 70s no they didn't no they didn't did the gores switch parties because al gore senior as a democrat did a talking filibuster the civil rights act in 1964 his son was alive then did his son switch parties or did the family legacy stay on team blue the other guys robert bird did he did he switch parties or was he a democrat the rest of his life and after filibustering the civil rights act of 1964 did will clinton brock obama and joe biden all speak positively at his eulogy at his funeral you think you'd be giving donald trump a pass if he gave a glowing eulogy for a klansman you think that might come up every once in a while you think that might be used against well i see i told you he's a racist he did a eulogy for a
klif-am-570,76410,1782157901.0520751,1782157991.0520751,done,26280,13962,"Jump into the hottest stories at TheTopicalFruit.com, your go-to spot for stories that keep you in the loop. Hear from some of the most fascinating people in pop culture today. Whether it's Facebook, Instagram, Twitter, and TikTok, news about your favorite stars or studies that will blow your mind, we've got you covered. The Topical Fruit, citrus got real. Follow and listen on your favorite platform. Nightly Scroll with Hailey Caronian. I'm Hailey Caronian. Love this country. Love all of you homies. Your go-to place for the hottest button issues. I have a message and they're not going to like my take. Not illegal by the way. Through the noise and..."
wbap-am-820,76404,1782157833.0791214,1782157923.0791214,done,26276,18435,"Hey, I'm Chris Van Vliet. This is Insight with Chris Van Vliet. Go behind the scenes and beyond the headlines with people like John Cena. That's where Never Give Up comes from. I wasn't Brock, I wasn't Roman, I wasn't Dwayne, I was last. And the biggest names in pro wrestling and beyond. It's a legitimate interview. This is Insight with- Chris Van Vliet! Insight with Chris Van Vliet. Follow and listen on your favorite platform. Traffic getting a little heavy now in Arlington. Fans filing out of Dallas Stadium in Arlington. Northbound 360, a little sluggish from right around Abrams Street over to I-30 on eastbound I-30. Traffic is slow and go from Ballpark Way over to the Busch Turnpike. Have an accident working in south Dallas, northbound I-35E just before Beckley Avenue. Everything's now over on the right shoulder. Hiding westbound on I-30 from Haskell Avenue over into downtown to the I-4575 interchange. That's a couple of extra minutes due to very slow traffic. With WBAP First Traffic, I'm Dave Allen. From the Airco AC Heating and Plumbing Studio, this is News Talk 820 WBAP. And now on FM at 93.3. How bad does this selective reporting on interracial crime have to be before..."
klif-am-570,76402,1782157818.0516446,1782157908.0516446,done,26275,13259,"The United States Soccer Federation presents The US Soccer Podcast My name is David Goss and I'm joined by my co-host Megan Klinenberg Everything up until this point has been an outside look at the World Cup and now we're giving people an inside look There's a lot of outside noise for goals We thought how major it really is because you really feel okay. This isn't just a sporting event This is us the US Soccer Podcast presented by Henkel Listen on your favorite platform You Make a splash this summer with the summer vacay payday five winners will each score $1,000 to soak up a weekend getaway or a stellar Staycation head to our website to enter this national contest for your chance to give your summer a serious glow up with $1,000 in the summer vacation"
wbap-am-820,76396,1782157750.0787654,1782157840.0787654,done,26271,11674,"Whether it's the NFL, NCAA, or the biggest matchups in sports, don't miss a moment. With the Westwood One Sports mobile app, you get play-by-play expert analysis and exclusive coverage all in one place, wherever you are. Download the Westwood One Sports app today. It's the one for live sports audio. Jump into the hottest stories at TheTopicalFruit.com, your go-to spot for stories that keep you in the loop. Hear from some of the most fascinating people in pop culture."
wbap-am-820,76391,1782157667.0783432,1782157757.0783432,done,26267,17184,🎵Music🎵 🎵 We'll be right back.
wbap-am-820,76380,1782157501.0770445,1782157591.0770445,done,26262,20434,"Either she is slandering and libeling these girls, and they're gonna have the ability to sue her into oblivion Or you know what the other one is This was an anti-white hate crime and the only media outlet in all of Dallas That is reported on this so far that I've seen Dallas Express It's all what we have if we didn't have them You wouldn't even know about this story You would know about the racial slight that happened because some guys may have done a Nazi salute at a Stars game in the American Airlines Center five months ago. Oh, they're all over that story They'll report that and they'll follow up on it two days later if there's even the slightest of anti black racism Front-page news even if it's just a gesture that happened last year But here you have a 21 year old girl from Wichita Falls Who's going to school over in East, Texas gets attacked specifically for the color of their skin. They're shouting free Carmelo They put her in the hospital. We have video. We have pictures. We have blood all over the place No reporting You're on the clock media if we don't hear about this soon This is gonna be an even bigger story tomorrow and the next day and the next day How far do you think you can be pushed? 800 2 8 8 9 2 2 7 800 2 8 8 9 2 2 7 alright so follow-up is the the online reaction to the Sammy Lee hate crime attack And a lot of people are comparing this to"
wbap-am-820,76372,1782157418.076337,1782157508.076337,done,26258,17287,on any subject but what this one so how is there a big switch and what year did this happen because the people that uh filibustered the civil rights act of 1964 all democrats it was al gore's dad you know about that one and then it was robert bird who the last three democrat presidents bill clinton brock obama and joe biden both spoke flowingly and positively at his funeral they spoke at the funeral of a klansman so apparently there's not a big switch since that when did this switch happen who on earth can take offense to that i understand why some people are upset this explodes their world view and they have a cognitive dissonance in their head that you need to fight back against and so you have to make something up no i'm not supporting the party that enslaved black americans and did segregation and jim crow they uh uh they switched yeah that's the ticket they switched no they didn't you support the party of the clint if you're a democrat you support the party of slavery jim crow the trail of tears internment camps during world war ii lynchings the clan all that neo-nazis this is your party 800-288-9227 800-288-9227 now sammy posted an update she said she went to the longview police department
